"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
53,"1","2025-10-01T06:48:47.243876Z",170,"/data/upload/3/9e5085bd-img068.jpg","[{""x"":56.14179366588711,""y"":33.33333333333334,""width"":11.40380183838332,""height"":6.586826347305376,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":8.333547497280119,""y"":34.73053892215569,""width"":14.47405617948652,""height"":7.1856287425149645,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":39.47469867132688,""y"":59.68063872255489,""width"":12.281017364412797,""height"":6.187624750498998,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",41.485,"2025-10-01T06:48:47.243876Z"
54,"1","2025-10-01T06:49:02.925719Z",171,"/data/upload/3/f6f4c8e7-img069.jpg","[{""x"":41.229129723385846,""y"":43.51297405189621,""width"":14.912663942501261,""height"":7.58483033932135,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",13.994,"2025-10-01T06:49:02.925719Z"
158,"1","2025-10-01T08:41:07.359476Z",172,"/data/upload/3/3e05cfd7-img070.jpg","[{""x"":57.34806629834254,""y"":26.95184122542859,""width"":6.187845303867412,""height"":14.811372204965263,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":36.13259668508287,""y"":76.72776420932824,""width"":6.519337016574582,""height"":14.082944063737472,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",15.09,"2025-10-01T08:41:07.359476Z"
159,"1","2025-10-01T08:41:37.628489Z",173,"/data/upload/3/fd692d6b-img071.jpg","[{""x"":46.93103064257749,""y"":32.33532934131736,""width"":12.281017364412813,""height"":6.586826347305408,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":18.421526046619206,""y"":59.48103792415169,""width"":10.96519407536858,""height"":5.588822355289423,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",28.299,"2025-10-01T08:41:37.628489Z"
160,"1","2025-10-01T08:42:09.884396Z",174,"/data/upload/3/2f8cbf55-img072.jpg","[{""x"":31.933701657458563,""y"":23.309700519289592,""width"":6.850828729281766,""height"":13.597325302918932,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":57.67955801104973,""y"":36.421407061389985,""width"":5.856353591160222,""height"":12.140469020463328,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":31.2707182320442,""y"":61.430773243544444,""width"":5.303867403314914,""height"":12.383278400872605,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":60.88397790055249,""y"":64.10167642804639,""width"":5.635359116022094,""height"":11.16923149882625,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",27.844,"2025-10-01T08:42:09.884396Z"
172,"1","2025-10-01T10:06:25.255726Z",175,"/data/upload/3/5ee93984-img073.jpg","[{""x"":22.368995913751895,""y"":32.33532934131736,""width"":10.96519407536858,""height"":4.790419161676645,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":52.63293156176917,""y"":33.532934131736525,""width"":12.281017364412804,""height"":4.7904191616766525,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":21.93038815073715,""y"":57.08582834331337,""width"":9.649370786324347,""height"":4.9900199600798345,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":43.42216853845956,""y"":54.690618762475054,""width"":10.087978549339098,""height"":4.790419161676638,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",4279.784,"2025-10-01T10:06:25.255726Z"
173,"1","2025-10-01T10:07:03.838115Z",176,"/data/upload/3/c22c5225-img074.jpg","[{""x"":19.73734933566344,""y"":34.73053892215569,""width"":11.403801838383316,""height"":5.189620758483038,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":20.614564861692923,""y"":59.88023952095808,""width"":11.40380183838332,""height"":5.189620758483038,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":43.8607763014743,""y"":58.68263473053892,""width"":9.649370786324354,""height"":4.790419161676645,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":82.45825944677169,""y"":45.90818363273453,""width"":13.596840653457036,""height"":6.786427145708593,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",35.759,"2025-10-01T10:07:03.838115Z"
174,"1","2025-10-01T10:07:29.692984Z",177,"/data/upload/3/4104caaa-img075.jpg","[{""x"":32.89558222610573,""y"":25.748502994011975,""width"":13.158232890442285,""height"":5.9880239520958085,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":71.05445760838838,""y"":45.309381237524946,""width"":15.351271705515998,""height"":8.383233532934135,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":27.19368130691407,""y"":45.10978043912176,""width"":13.596840653457033,""height"":7.385229540918161,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":12.719625127427548,""y"":67.06586826347305,""width"":15.351271705516005,""height"":6.786427145708586,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",23.65,"2025-10-01T10:07:29.692984Z"
175,"1","2025-10-01T10:07:46.002371Z",179,"/data/upload/3/bc7b3435-img077.jpg","[{""x"":59.005524861878456,""y"":52.689635548810855,""width"":5.745856353591165,""height"":12.868897161691123,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",8.808,"2025-10-01T10:07:46.002371Z"
176,"1","2025-10-01T10:08:15.820407Z",180,"/data/upload/3/d78cb989-img078.jpg","[{""x"":41.87845303867404,""y"":10.197993977189197,""width"":4.64088397790055,""height"":11.654850259644794,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":65.85635359116023,""y"":62.402010765181515,""width"":4.861878453038656,""height"":10.683612738007724,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":35.027624309392266,""y"":66.77257961254831,""width"":4.530386740331494,""height"":10.1979939771892,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",27.957,"2025-10-01T10:08:15.820407Z"
177,"1","2025-10-01T10:08:41.024264Z",182,"/data/upload/3/2dad1f1f-img080.jpg","[{""x"":45.966850828729285,""y"":13.840134683328195,""width"":5.635359116022094,""height"":12.86889716169113,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":51.38121546961326,""y"":56.33177625494985,""width"":6.850828729281766,""height"":14.81137220496526,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",13.88,"2025-10-01T10:08:41.024264Z"
178,"1","2025-10-01T10:09:02.802649Z",183,"/data/upload/3/c0105b95-img081.jpg","[{""x"":32.26519337016575,""y"":55.8461574941313,""width"":7.0718232044198945,""height"":15.539800346193061,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",16.722,"2025-10-01T10:09:02.802649Z"
179,"1","2025-10-01T10:09:57.083284Z",185,"/data/upload/3/d970b88a-img083.jpg","[{""x"":25.524861878453038,""y"":42.24883219121239,""width"":7.071823204419893,""height"":15.539800346193061,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":47.40331491712707,""y"":34.478932018115856,""width"":5.966850828729285,""height"":12.383278400872598,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":66.62983425414365,""y"":26.709031845019325,""width"":5.8563535911602145,""height"":13.597325302918932,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",49.285,"2025-10-01T10:09:57.083284Z"
180,"1","2025-10-01T10:10:16.916914Z",186,"/data/upload/3/09f9e8e2-img084.jpg","[{""x"":59.212048006990315,""y"":77.04590818363273,""width"":12.719625127427548,""height"":6.187624750499012,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",15.453,"2025-10-01T10:10:16.916914Z"
181,"1","2025-10-01T10:10:52.697514Z",187,"/data/upload/3/f4a37508-img085.jpg","[{""x"":45.966850828729285,""y"":48.07625732103479,""width"":4.530386740331487,""height"":11.654850259644789,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":68.39779005524862,""y"":8.741137694733597,""width"":4.6408839779005575,""height"":10.68361273800773,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":67.73480662983425,""y"":63.13043890640932,""width"":4.972375690607734,""height"":11.897659640054052,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",33.572,"2025-10-01T10:10:52.697514Z"
182,"1","2025-10-01T10:11:15.673606Z",188,"/data/upload/3/01920793-img086.jpg","[{""x"":66.62983425414365,""y"":15.78260972660233,""width"":4.972375690607734,""height"":10.683612738007726,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":66.74033149171271,""y"":67.01538899295758,""width"":4.198895027624303,""height"":10.197993977189185,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",19.991,"2025-10-01T10:11:15.673606Z"
183,"1","2025-10-01T10:11:29.002001Z",189,"/data/upload/3/3888b104-img087.jpg","[{""x"":49.60745176314039,""y"":28.143712574850294,""width"":7.11040141938345,""height"":8.782435129740517,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":2250,""original_height"":1864}]",10.563,"2025-10-01T10:11:29.002001Z"
184,"1","2025-10-01T10:11:40.838973Z",190,"/data/upload/3/6cfff01c-img088.jpg","[{""x"":14.938405128069851,""y"":61.876247504990026,""width"":10.67028937719275,""height"":6.387225548902201,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1816,""original_height"":3236}]",8.882,"2025-10-01T10:11:40.838973Z"
185,"1","2025-10-01T10:13:48.114852Z",191,"/data/upload/3/553a3af7-img089.jpg","[{""x"":54.08785952324426,""y"":29.540918163672654,""width"":10.508498421658885,""height"":7.385229540918164,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1816,""original_height"":2812},{""x"":61.19654963201351,""y"":59.2814371257485,""width"":10.199424938668919,""height"":6.387225548902201,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1816,""original_height"":2812},{""x"":14.526453700528458,""y"":61.27744510978044,""width"":12.362939319598693,""height"":9.381237524950102,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1816,""original_height"":2812}]",124.448,"2025-10-01T10:13:48.114852Z"
186,"1","2025-10-01T10:14:23.044790Z",192,"/data/upload/3/a89f7583-img090.jpg","[{""x"":28.950276243093924,""y"":55.60334811372205,""width"":4.8618784530386705,""height"":9.95518459677993,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":47.73480662983425,""y"":45.16254475612359,""width"":3.535911602209943,""height"":8.498328314324326,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":66.62983425414365,""y"":43.22006971284945,""width"":4.8618784530386705,""height"":10.683612738007731,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":48.508287292817684,""y"":75.51371730728191,""width"":3.8674033149171194,""height"":10.1979939771892,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",33.039,"2025-10-01T10:14:23.044790Z"
187,"1","2025-10-01T10:14:45.265085Z",193,"/data/upload/3/cd15c813-img091.jpg","[{""x"":29.723756906077348,""y"":55.117729352903524,""width"":3.97790055248619,""height"":9.955184596779915,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":66.85082872928176,""y"":42.006022810803124,""width"":4.751381215469621,""height"":10.440803357598462,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",18.741,"2025-10-01T10:14:45.265085Z"
188,"1","2025-10-01T10:15:55.667904Z",194,"/data/upload/3/6f66a3c3-img092.jpg","[{""x"":29.613259668508285,""y"":55.60334811372205,""width"":3.97790055248619,""height"":8.983947075142865,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":56.02209944751381,""y"":8.255518933915065,""width"":3.6464088397790135,""height"":8.498328314324331,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":44.751381215469614,""y"":53.41806369003865,""width"":3.75690607734807,""height"":7.769900173096538,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":60,""y"":59.002679439451775,""width"":3.4254143646408863,""height"":8.741137694733602,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":43.53591160220994,""y"":77.45619235055604,""width"":3.2044198895027662,""height"":8.983947075142865,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",63.599,"2025-10-01T10:15:55.667904Z"
189,"1","2025-10-01T10:16:44.564450Z",195,"/data/upload/3/78eaeec5-img093.jpg","[{""x"":24.08839779005525,""y"":47.590638560216256,""width"":3.2044198895027627,""height"":8.498328314324326,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":39.889502762430936,""y"":45.16254475612359,""width"":3.4254143646408863,""height"":7.284281412277998,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":38.67403314917127,""y"":70.4147203186873,""width"":3.3149171270718227,""height"":8.255518933915084,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":52.92817679558011,""y"":50.74716050553671,""width"":3.3149171270718227,""height"":7.041472031868736,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":49.392265193370164,""y"":0.48561876081853317,""width"":3.31491712707183,""height"":6.798662651459464,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":77.67955801104972,""y"":42.97726033244019,""width"":3.53591160220995,""height"":7.527090792687268,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",46.223,"2025-10-01T10:16:44.564450Z"
190,"1","2025-10-01T10:18:47.964672Z",196,"/data/upload/3/8e604273-img094.jpg","[{""x"":25.966850828729292,""y"":48.80468546226259,""width"":3.5359116022099486,""height"":6.798662651459458,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":41.87845303867404,""y"":44.19130723448652,""width"":3.204419889502759,""height"":8.741137694733588,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":50.05524861878453,""y"":0,""width"":5.082872928176798,""height"":7.2842814122779975,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":40.22099447513812,""y"":69.92910155786878,""width"":3.4254143646408863,""height"":7.527090792687261,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":80.33149171270718,""y"":42.006022810803124,""width"":2.8729281767955968,""height"":8.255518933915063,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",49.327,"2025-10-01T10:18:47.964672Z"
191,"1","2025-10-01T10:19:21.982514Z",197,"/data/upload/3/3588d1db-img095.jpg","[{""x"":26.077348066298345,""y"":50.50435112512746,""width"":3.867403314917123,""height"":8.012709553505793,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":40.11049723756906,""y"":72.35719536196144,""width"":3.53591160220995,""height"":8.741137694733595,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":42.09944751381215,""y"":48.56187608185331,""width"":3.0939226519337026,""height"":6.798662651459466,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":51.38121546961326,""y"":3.399331325729732,""width"":3.535911602209943,""height"":7.769900173096532,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":54.69613259668509,""y"":53.41806369003865,""width"":3.5359116022099357,""height"":7.284281412277998,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":80.22099447513811,""y"":45.89097289735138,""width"":2.8729281767955968,""height"":8.25551893391507,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",31.423,"2025-10-01T10:19:21.982514Z"
193,"1","2025-10-01T10:21:25.336078Z",198,"/data/upload/3/80da1d17-img096.jpg","[{""x"":28.948112358973045,""y"":31.53692614770459,""width"":8.333547497280112,""height"":5.588822355289416,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":11.842409601398064,""y"":45.309381237524946,""width"":7.456331971250631,""height"":3.7924151696606785,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":38.158875382282645,""y"":46.10778443113773,""width"":7.456331971250634,""height"":2.9940119760478936,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":83.77408273581592,""y"":52.8942115768463,""width"":7.894939734265378,""height"":3.992015968063882,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":39.913306434341614,""y"":58.68263473053892,""width"":9.649370786324347,""height"":3.7924151696606785,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":62.72091011110825,""y"":72.45508982035929,""width"":10.526586312353828,""height"":4.191616766467064,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":46.931030642577504,""y"":77.84431137724552,""width"":8.333547497280122,""height"":3.9920159680638676,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",49.916000000000004,"2025-10-01T10:22:49.658298Z"
192,"1","2025-10-01T10:21:19.688591Z",199,"/data/upload/3/9a3ee888-img097.jpg","[{""x"":29.82532788500253,""y"":32.33532934131736,""width"":8.333547497280115,""height"":4.990019960079842,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":12.719625127427548,""y"":46.30738522954092,""width"":6.579116445221146,""height"":3.5928143712574823,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":39.47469867132688,""y"":46.706586826347305,""width"":8.333547497280115,""height"":3.393213572854293,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":40.79052196037111,""y"":59.28143712574848,""width"":10.087978549339091,""height"":4.191616766467079,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":64.47534116316723,""y"":72.85429141716567,""width"":10.087978549339084,""height"":4.191616766467064,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":49.12406945765122,""y"":79.04191616766467,""width"":7.456331971250634,""height"":3.393213572854293,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",43.042,"2025-10-01T10:22:40.265609Z"
194,"1","2025-10-01T10:22:28.601450Z",200,"/data/upload/3/32890737-img098.jpg","[{""x"":32.89558222610573,""y"":21.756487025948104,""width"":8.77215526029486,""height"":5.9880239520958085,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":53.31125719741521,""y"":34.13173652694611,""width"":8.971045150678323,""height"":4.590818363273449,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":10.965194075368576,""y"":49.700598802395206,""width"":7.456331971250631,""height"":4.191616766467071,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":35.96583656720893,""y"":50.898203592814376,""width"":10.965194075368572,""height"":3.9920159680638605,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":78.94939734265375,""y"":58.68263473053892,""width"":7.017724208235876,""height"":3.9920159680638747,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":36.404444330223676,""y"":63.27345309381237,""width"":10.087978549339084,""height"":3.7924151696606785,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":35.97266677723234,""y"":36.742795618418405,""width"":5.687985772468359,""height"":2.8683133490493162,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",61.204,"2025-10-01T10:22:28.601450Z"
195,"1","2025-10-01T10:23:43.396554Z",201,"/data/upload/3/b68f7d20-img099.jpg","[{""x"":41.66773748640059,""y"":21.157684630738522,""width"":7.894939734265371,""height"":4.191616766467064,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":60.52787129603454,""y"":32.33532934131736,""width"":6.579116445221139,""height"":4.39121756487026,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":41.229129723385846,""y"":34.73053892215569,""width"":7.456331971250634,""height"":3.5928143712574894,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":18.421526046619206,""y"":47.90419161676647,""width"":6.579116445221146,""height"":3.393213572854293,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":41.66773748640059,""y"":48.902195608782435,""width"":7.456331971250627,""height"":4.39121756487026,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":82.45825944677169,""y"":57.28542914171657,""width"":8.333547497280122,""height"":3.7924151696606785,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":41.66773748640059,""y"":60.87824351297405,""width"":8.333547497280115,""height"":3.7924151696606714,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":15.351271705516007,""y"":74.6506986027944,""width"":9.649370786324345,""height"":4.590818363273456,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",40.645,"2025-10-01T10:23:43.396554Z"
196,"1","2025-10-01T10:24:20.519650Z",202,"/data/upload/3/05abaabf-img100.jpg","[{""x"":43.42216853845956,""y"":22.75449101796407,""width"":6.140508682206402,""height"":3.193612774451097,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":42.106345249415334,""y"":35.92814371257485,""width"":4.82468539316217,""height"":2.994011976047908,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":58.33483248096083,""y"":33.93213572854291,""width"":7.894939734265378,""height"":3.393213572854293,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":39.913306434341614,""y"":49.101796407185624,""width"":7.456331971250641,""height"":3.992015968063882,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":15.351271705516007,""y"":75.44910179640718,""width"":7.456331971250632,""height"":3.193612774451111,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",34.927,"2025-10-01T10:24:20.519650Z"
197,"1","2025-10-01T10:25:17.666222Z",203,"/data/upload/3/b8a3ee29-img101.jpg","[{""x"":35.96583656720893,""y"":18.7624750499002,""width"":7.456331971250627,""height"":5.58882235528942,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":53.948754850813394,""y"":30.738522954091817,""width"":6.140508682206402,""height"":3.1936127744510934,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":35.088621041179444,""y"":32.734530938123754,""width"":8.77215526029486,""height"":3.5928143712574823,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":13.596840653457035,""y"":45.50898203592814,""width"":6.579116445221144,""height"":4.39121756487026,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":34.6500132781647,""y"":46.706586826347305,""width"":10.96519407536858,""height"":4.590818363273456,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":75.00192747552106,""y"":46.506986027944116,""width"":8.772155260294866,""height"":4.39121756487026,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":75.00192747552106,""y"":53.89221556886228,""width"":7.456331971250634,""height"":3.5928143712574823,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":36.404444330223676,""y"":58.083832335329355,""width"":8.77215526029485,""height"":4.391217564870238,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":12.281017364412804,""y"":72.0558882235529,""width"":9.210763023309603,""height"":4.191616766467064,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",48.332,"2025-10-01T10:25:17.666222Z"
198,"1","2025-10-01T10:26:15.602855Z",204,"/data/upload/3/be2405ea-img102.jpg","[{""x"":40.7905219603711,""y"":33.73253493013972,""width"":7.894939734265378,""height"":3.5928143712574823,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":58.33483248096083,""y"":30.738522954091817,""width"":8.772155260294852,""height"":4.590818363273453,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":39.47469867132688,""y"":49.9001996007984,""width"":6.579116445221139,""height"":3.7924151696606785,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":80.26522063169797,""y"":49.30139720558882,""width"":6.579116445221146,""height"":4.39121756487026,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":41.66773748640059,""y"":63.07385229540918,""width"":10.087978549339084,""height"":3.592814371257475,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":14.035448416471777,""y"":79.64071856287424,""width"":10.526586312353832,""height"":5.389221556886241,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",48.598,"2025-10-01T10:26:15.602855Z"
